OBJECTID,STATE_NAME,COUNTY_NAME,SETTLEMENT_NAME,ALTERNATIVE_NAME_1,ALTERNATIVE_NAME_2,ALTERNATIVE_NAME_3,FUNCTIONAL_CLASSIFICATION,CONFIDENCE,DATA_SOURCE,LATITUDE,LONGITUDE
"330,897",Unity,Mayiendit,Kuer Buot,,,,Village,50,VAS,8.34245000000004,30.06776666666670
"336,817",Unity,Mayiendit,Kuer Dhoryiel,,,,Village,50,VAS,8.35841700000003,30.08751666666670
"338,321",Unity,Mayiendit,Kuer Dung,,,,Village,50,VAS,8.38445000000019,30.02710000000020
"336,753",Unity,Mayiendit,Kuer Dut,,,,Village,50,VAS,8.32494999999994,30.02558333333340
"336,561",Unity,Mayiendit,Kuer Mutdeng,,,,Village,50,VAS,8.30041699999992,30.01198333333350
"336,737",Unity,Mayiendit,Kuerkuai,,,,Village,50,VAS,8.34108300000008,29.99796666666670
"338,001",Unity,Mayiendit,Kuerlam,,,,Village,50,VAS,8.44255000000004,30.16698333333350
"337,969",Unity,Mayiendit,Kuerlel,,,,Village,50,VAS,8.45729999999998,30.18146666666670
"338,097",Unity,Mayiendit,Kuertap Chuol,,,,Village,50,VAS,8.39388299999996,30.09226666666680
"338,209",Unity,Mayiendit,Kueryiy,,,,Village,50,VAS,8.44165000000021,30.11493333333350
"336,689",Unity,Mayiendit,Kuew,,,,Village,50,VAS,8.30991700000010,29.99435000000010
"333,489",Unity,Mayiendit,Kuichwangai,,,,Village,50,VAS,8.40563299999997,30.02735000000010
"329,649",Unity,Mayiendit,Kuloy,,,,Village,50,VAS,8.24324999999999,30.04873333333340
"333,569",Unity,Mayiendit,Kuok Centre,,,,Village,50,VAS,8.44081700000021,30.07103333333340
"329,169",Unity,Mayiendit,Kuol,,,,Village,50,VAS,8.07574121385892,29.94576061656950
"334,273",Unity,Mayiendit,Kuonydiel,,,,Village,50,VAS,8.30108557979253,29.94974471446510
"338,625",Unity,Mayiendit,Kuorway,,,,Village,50,VAS,8.43696700000015,30.08335000000010
"333,985",Unity,Mayiendit,Kwyriel,,,,Village,50,VAS,8.32941588482140,29.91547556548840
"337,217",Unity,Mayiendit,Lathtang,,,,Village,71,"VAS, OCHA COD, NBS",8.34798300000023,30.09161666666670
"329,681",Unity,Mayiendit,Layang,,,,Village,50,VAS,8.31248300000016,30.03445000000010
"333,761",Unity,Mayiendit,Laykach,,,,Village,50,VAS,8.29973557979224,29.95002804779840
"330,097",Unity,Mayiendit,Lekri,,,,Village,50,VAS,8.30148300000002,30.04990000000000
"337,697",Unity,Mayiendit,Lel Nyakeyni,Lelnyakechni,,,Village,71,"VAS, OCHA COD, NBS",8.38098300000007,30.08928333333340
"329,361",Unity,Mayiendit,Letwich  One,,,,Village,50,VAS,8.13433299999997,30.03881666666680
"329,345",Unity,Mayiendit,Letwich  Two,,,,Village,50,VAS,8.13426700000019,30.02995000000010
"334,225",Unity,Mayiendit,Lian,,,,Village,30,VAS,8.27040477130123,29.96595926806670
"330,273",Unity,Mayiendit,Lieth,,,,Village,50,VAS,8.16561700000011,30.05366666666670
"333,745",Unity,Mayiendit,Loang,,,,Village,50,VAS,8.30726857979215,29.94752804779830
"333,649",Unity,Mayiendit,Lokwur,,,,Village,50,VAS,8.30356588482164,29.90074223215510
"329,777",Unity,Mayiendit,Lual,,,,Village,71,"VAS, OCHA COD, NBS",8.31693299999995,30.06805000000000
"336,865",Unity,Mayiendit,Lual,,,,Village,50,VAS,8.35336699999999,30.11756666666670
"330,993",Unity,Mayiendit,Luathe,,,,Village,50,VAS,8.33908300000013,30.05710000000010
"336,849",Unity,Mayiendit,Luokduel,,,,Village,50,VAS,8.35999999999996,30.10046666666670
"336,929",Unity,Mayiendit,Luom One,,,,Village,50,VAS,8.39795410126465,30.12025658663030
"336,993",Unity,Mayiendit,Luom Two,,,,Village,50,VAS,8.40110410126482,30.11408991996350
"329,073",Unity,Mayiendit,Luongyier One,,,,Village,50,VAS,8.10226071333813,29.93916269767990
"329,025",Unity,Mayiendit,Luongyier Two,,,,Village,50,VAS,8.10262771333811,29.94411269767980
"337,281",Unity,Mayiendit,Luonyier,,,,Village,30,VAS,8.10200177301027,29.76314197472030
"334,017",Unity,Mayiendit,Mabel,,,,Village,50,VAS,8.29959988482142,29.89460889882180
"330,465",Unity,Mayiendit,Madol,,,,Village,50,VAS,8.13853300000022,30.01300000000010
"337,457",Unity,Mayiendit,Majak,,,,Village,50,VAS,8.12837014462912,29.89553536025350
"334,097",Unity,Mayiendit,Majok,,,,Village,50,VAS,8.33341588482159,29.91260889882180
"334,033",Unity,Mayiendit,Makuac,,,,Village,50,VAS,8.30924988482155,29.90984223215500
"334,193",Unity,Mayiendit,Malbek,,,,Village,50,VAS,8.33134988482169,29.93810889882180
"333,697",Unity,Mayiendit,Malou,,,,Village,30,VAS,8.26612371454075,29.96350531067490
"338,161",Unity,Mayiendit,Mankien,,,,Village,50,VAS,8.42671699999994,30.13493333333340
"334,177",Unity,Mayiendit,Manyal,,,,Village,50,VAS,8.31418288482166,29.91762556548840
"333,521",Unity,Mayiendit,Maper Centre,,,,Village,50,VAS,8.39000000000021,30.02390000000010
"333,601",Unity,Mayiendit,Maperchiebany,,,,Village,50,VAS,8.39636700000017,30.02051666666680
"338,769",Unity,Mayiendit,Maperchiekuong,,,,Village,50,VAS,8.39005000000009,30.01335000000010
"331,025",Unity,Mayiendit,Mat Thiangni,,,,Village,50,VAS,8.33791700000012,30.05878333333350
"334,305",Unity,Mayiendit,Mayen,,,,Village,50,VAS,8.33138288482144,29.91497556548840
"373,201",Unity,Mayiendit,Mayendit,,,,Village,110,"IOM IDP, OCHA IDP, UNMISS",8.19768400000000,29.82848600000000
"329,985",Unity,Mayiendit,Mayian,,,,Village,50,VAS,8.33064999999999,30.00955000000010
"330,833",Unity,Mayiendit,Mirnyal,,,,Village,50,VAS,8.32697529691217,30.07618772103460
"337,921",Unity,Mayiendit,Mou,,,,Village,50,VAS,8.42610000000019,30.21571666666670
"330,705",Unity,Mayiendit,Muok,,,,Village,50,VAS,8.32190000000020,30.07603333333340
"329,569",Unity,Mayiendit,New Gham,,,,Village,50,VAS,8.32883300000009,30.07196666666670
"338,465",Unity,Mayiendit,Ngoat,,,,Village,50,VAS,8.44274999999993,30.12101666666670
"338,177",Unity,Mayiendit,Ngop Mandok,,,,Village,50,VAS,8.43638300000015,30.10570000000010
"329,729",Unity,Mayiendit,Ngopnyang,,,,Village,50,VAS,8.29864999999995,30.02988333333340
"330,929",Unity,Mayiendit,Nguer,,,,Village,50,VAS,8.33686700000010,30.03386666666680
"330,193",Unity,Mayiendit,Nhiar Nhiar,,,,Village,50,VAS,8.32396700000015,30.01991666666670
"333,729",Unity,Mayiendit,Nhienyigang,,,,Village,50,VAS,8.31446857979228,29.94694471446500
"337,553",Unity,Mayiendit,Nyabhar,,,,Village,30,VAS,8.44021513908672,30.18030430852490
"338,673",Unity,Mayiendit,Nyajiak,,,,Village,50,VAS,8.43790000000024,30.06225000000010
"328,977",Unity,Mayiendit,Nyakey,,,,Village,50,VAS,8.10154121385892,29.97484394990300
"330,801",Unity,Mayiendit,Nyakoy,,,,Village,30,VAS,8.31837206820336,30.08105496461990
"337,009",Unity,Mayiendit,Nyal One,,,,Village,50,VAS,8.38905410126455,30.11205658663040
"337,569",Unity,Mayiendit,Nyal Two,,,,Village,50,VAS,8.40090000000004,30.10683333333340
"337,137",Unity,Mayiendit,Nyal Two,,,,Village,50,VAS,8.39375410126473,30.10710658663030
"330,401",Unity,Mayiendit,Nyamoun,,,,Village,50,VAS,8.18160000000023,30.07351666666670
"330,721",Unity,Mayiendit,Nyang,,,,Village,50,VAS,8.32948300000021,30.06986666666670
"338,545",Unity,Mayiendit,Nyangoah,,,,Village,50,VAS,8.42453300000022,30.05791666666660
"336,577",Unity,Mayiendit,Nyanyaguar,,,,Village,50,VAS,8.29729999999995,30.03895000000010
"333,633",Unity,Mayiendit,Nyarup,,,,Village,50,VAS,8.27683288482166,29.87442556548850
"334,001",Unity,Mayiendit,Nyath,,,,Village,50,VAS,8.31844988482158,29.92329223215500
"333,665",Unity,Mayiendit,Nyayuok,,,,Village,30,VAS,8.27098717554679,29.95444007655790
"330,945",Unity,Mayiendit,Nyilieth,,,,Village,50,VAS,8.35145000000006,30.06168333333340
"337,265",Unity,Mayiendit,Pabline,,,,Village,50,VAS,8.13093614462912,29.89088536025350
"329,329",Unity,Mayiendit,Padeah  Centre,,,,Village,30,VAS,8.14217654676406,30.00868029617590
"338,145",Unity,Mayiendit,Pading Two,,,,Village,50,VAS,8.42951699999998,30.13940000000010
"336,641",Unity,Mayiendit,Pagaw,,,,Village,50,VAS,8.31278300000008,29.97025000000020
"333,873",Unity,Mayiendit,Pagaw,,,,Village,50,VAS,8.27093288482143,29.90305889882180
"338,017",Unity,Mayiendit,Paguol,,,,Village,50,VAS,8.44934999999992,30.17631666666670
"333,713",Unity,Mayiendit,Paguony,,,,Village,50,VAS,8.31756857979246,29.94687804779840
"329,137",Unity,Mayiendit,Pakur,,,,Village,50,VAS,8.08430721385906,29.94472728323630
"338,609",Unity,Mayiendit,Panchuey,,,,Village,50,VAS,8.42226700000015,30.07440000000010
"338,593",Unity,Mayiendit,Panganlok Luoch,,,,Village,50,VAS,8.42940000000021,30.04630000000000
"338,721",Unity,Mayiendit,Pangatluokmabor,,,,Village,50,VAS,8.43311700000010,30.04520000000010
"333,473",Unity,Mayiendit,Pankuony,,,,Village,30,VAS,8.43407443309593,30.09001778305630
"338,705",Unity,Mayiendit,Pantot,,,,Village,71,"VAS, OCHA COD, NBS",8.43473300000022,30.05021666666680
"337,809",Unity,Mayiendit,Pantuak,,,,Village,30,VAS,8.41678584932208,30.07652799945840
"338,513",Unity,Mayiendit,Panyang One,,,,Village,50,VAS,8.36750000000018,30.02866666666680
"336,833",Unity,Mayiendit,Path Dhuony,,,,Village,50,VAS,8.34876700000007,30.12255000000000
"329,377",Unity,Mayiendit,Pathiang,,,,Village,50,VAS,8.13995000000023,30.03778333333340
"329,697",Unity,Mayiendit,Payol,Payiol,,,Village,71,"VAS, OCHA COD, NBS",8.32381700000019,30.03368333333340
"337,649",Unity,Mayiendit,Pekluel,,,,Village,71,"VAS, OCHA COD, NBS",8.43215000000021,30.12758333333350
"338,305",Unity,Mayiendit,Pekuari,,,,Village,50,VAS,8.37568300000009,30.02883333333340
"336,769",Unity,Mayiendit,Pourkuow,,,,Village,50,VAS,8.35028300000010,30.12668333333350
"337,537",Unity,Mayiendit,Pulchara,,,,Village,30,VAS,8.41213309897068,30.11440301530750
"337,841",Unity,Mayiendit,Pulnor,,,,Village,50,VAS,8.42590000000018,30.11821666666690
"334,289",Unity,Mayiendit,Puokbor,,,,Village,50,VAS,8.30013557979225,29.94849471446500
"330,113",Unity,Mayiendit,Puol Dang,,,,Village,50,VAS,8.31251700000013,30.05940000000000
"330,849",Unity,Mayiendit,Puol Thiang,,,,Village,50,VAS,8.30265000000014,30.03975000000000
"330,161",Unity,Mayiendit,Puolbar,Pulbar,,,Village,71,"VAS, OCHA COD, NBS",8.31038300000012,30.02368333333350
"329,473",Unity,Mayiendit,Puollual  Centre,,,,Village,50,VAS,8.17383299999989,30.06035000000010
"330,641",Unity,Mayiendit,Rhol,,,,Village,50,VAS,8.33023300000008,30.07951666666680
"336,801",Unity,Mayiendit,Rianydar,,,,Village,71,"VAS, OCHA COD, NBS",8.36046700000020,30.11868333333340
"330,177",Unity,Mayiendit,Rianydar,,,,Village,50,VAS,8.31913300000008,30.02005000000000
"329,553",Unity,Mayiendit,Rieri One,,,,Village,50,VAS,8.33356700000007,30.07798333333350
"330,737",Unity,Mayiendit,Rieri Two,,,,Village,30,VAS,8.33849624254736,30.07845222131930
"337,441",Unity,Mayiendit,Ritgok,,,,Village,50,VAS,8.14110314462943,29.90801869358670
"338,481",Unity,Mayiendit,Rot Luony,,,,Village,50,VAS,8.37771700000002,30.01390000000010
"328,993",Unity,Mayiendit,Rotngech,,,,Village,30,VAS,8.09449478149708,29.89456332675430
"330,033",Unity,Mayiendit,Ruatruat,,,,Village,50,VAS,8.29116700000020,30.03666666666690
"337,601",Unity,Mayiendit,Rubdar,,,,Village,50,VAS,8.38491699999992,30.06983333333350
"333,793",Unity,Mayiendit,Rubdiem,,,,Village,50,VAS,8.27459988482144,29.88772556548840
"338,433",Unity,Mayiendit,Rubdung,,,,Village,50,VAS,8.43175000000014,30.12321666666680
"337,745",Unity,Mayiendit,Rubkuay One,,,,Village,50,VAS,8.38396700000021,30.07675000000010
"337,761",Unity,Mayiendit,Rubkuay Two,,,,Village,50,VAS,8.38578300000017,30.08201666666670
"337,953",Unity,Mayiendit,Rubkuita,,,,Village,50,VAS,8.42303300000009,30.12015000000010
"330,577",Unity,Mayiendit,Rueny,,,,Village,50,VAS,8.32168300000018,30.05825000000000
"330,609",Unity,Mayiendit,Rupchar,,,,Village,50,VAS,8.32656700000018,30.07275000000000
"338,497",Unity,Mayiendit,Tangkuer,,,,Village,50,VAS,8.44869999999997,30.20061666666680
"338,561",Unity,Mayiendit,Tarjoak,,,,Village,50,VAS,8.42616700000025,30.06645000000010
"330,081",Unity,Mayiendit,Taryaang,,,,Village,50,VAS,8.29073300000016,30.04876666666670
"337,057",Unity,Mayiendit,Tatkath,,,,Village,50,VAS,8.36741700000005,30.13023333333340
"338,881",Unity,Mayiendit,Thaker,,,,Village,70,"VAS, WFP",8.39271699999995,30.04861666666670
"330,241",Unity,Mayiendit,Thaliay,,,,Village,50,VAS,8.29975000000002,30.02665000000010
"329,809",Unity,Mayiendit,Thaliay,,,,Village,50,VAS,8.29975000000002,30.02665000000010
"338,657",Unity,Mayiendit,Tharbuola,,,,Village,50,VAS,8.44625000000013,30.08481666666680
"337,825",Unity,Mayiendit,Tharbuowa,,,,Village,50,VAS,8.37446700000021,30.07821666666680
"338,337",Unity,Mayiendit,Thargoth,,,,Village,50,VAS,8.38700000000000,30.05545000000000
"333,809",Unity,Mayiendit,Tharjiathbor,,,,Village,30,VAS,8.27217177130126,29.96500926806680
"329,249",Unity,Mayiendit,Tharkek,,,,Village,30,VAS,8.14674354676379,30.01099696284260
"333,969",Unity,Mayiendit,Tharnguer,,,,Village,50,VAS,8.32954988482163,29.92745889882180
"329,185",Unity,Mayiendit,Tharnor Mayiadit,,,,Village,30,VAS,8.09312878149683,29.88906332675430
"333,681",Unity,Mayiendit,Thartabboth,,,,Village,30,VAS,8.26685355141223,29.95779129644690
"336,625",Unity,Mayiendit,Tharthep,,,,Village,50,VAS,8.32143299999996,29.97745000000010
"338,641",Unity,Mayiendit,Tharway,,,,Village,50,VAS,8.44194999999996,30.08968333333340
"338,129",Unity,Mayiendit,Thatuar,,,,Village,50,VAS,8.42968300000018,30.12361666666670
"334,113",Unity,Mayiendit,Thepkot,,,,Village,30,VAS,8.26997177130113,29.96074260140010
"333,841",Unity,Mayiendit,Theptuti,,,,Village,50,VAS,8.27838288482150,29.88440889882180
"336,721",Unity,Mayiendit,Thokphan,,,,Village,50,VAS,8.33626700000019,30.08883333333340
"333,905",Unity,Mayiendit,Thor,,,,Village,71,"VAS, OCHA COD, NBS",8.27019988482135,29.91394223215520
"336,705",Unity,Mayiendit,Thori,,,,Village,50,VAS,8.33473300000009,29.98020000000010
"334,241",Unity,Mayiendit,Thornhial Jal,,,,Village,50,VAS,8.31970257979231,29.94867804779840
"337,345",Unity,Mayiendit,Thuoknhan/mayieh,,,,Village,30,VAS,8.12243477301035,29.77827530805360
"337,329",Unity,Mayiendit,Thuokyier,,,,Village,50,VAS,8.16685314462927,29.85646869358690
"330,593",Unity,Mayiendit,Tokgok One,,,,Village,50,VAS,8.33571700000016,30.05823333333340
"330,257",Unity,Mayiendit,Tokgok Two,,,,Village,50,VAS,8.33129999999994,30.05958333333340
"337,185",Unity,Mayiendit,Tuey,Tuoy,,,Village,71,"VAS, OCHA COD, NBS",8.35881700000010,30.10691666666680
"329,761",Unity,Mayiendit,Tuh,,,,Village,50,VAS,8.28025000000019,30.05176666666680
"337,201",Unity,Mayiendit,Tungjuoy,,,,Village,50,VAS,8.34545000000026,30.08691666666660
"338,065",Unity,Mayiendit,Tungkel,,,,Village,50,VAS,8.42891700000007,30.11161666666680
"338,737",Unity,Mayiendit,Tuobek,,,,Village,50,VAS,8.41086700000000,30.02941666666690
"334,065",Unity,Mayiendit,Tuockuac,,,,Village,50,VAS,8.32023288482168,29.91302556548830
"330,961",Unity,Mayiendit,Tuoy Luonyui,,,,Village,50,VAS,8.32630200286093,30.06631419015450
"329,937",Unity,Mayiendit,Tuoylel,,,,Village,50,VAS,8.34551699999992,29.99926666666680
"330,769",Unity,Mayiendit,Turkey,,,,Village,50,VAS,8.33815000000021,30.02895000000010
"336,913",Unity,Mayiendit,Tutunyang  Centre,,,,Village,50,VAS,8.37446700000021,30.09268333333350
"329,409",Unity,Mayiendit,Wang  Bang,,,,Village,50,VAS,8.13816700000012,30.03115000000010
"337,073",Unity,Mayiendit,Wang Belah,,,,Village,50,VAS,8.40298710126467,30.12800658663020
"330,865",Unity,Mayiendit,Wang Kueth,,,,Village,50,VAS,8.28641699999991,30.03650000000000
"329,825",Unity,Mayiendit,Wangdong,,,,Village,50,VAS,8.31283299999996,30.03955000000020
"338,689",Unity,Mayiendit,Wangduar,,,,Village,50,VAS,8.44716700000015,30.06918333333350
"329,153",Unity,Mayiendit,Wangkan,,,,Village,50,VAS,8.04969121385892,29.93294394990290
"337,905",Unity,Mayiendit,Wangkeya,,,,Village,50,VAS,8.44170000000025,30.13130000000020
"334,257",Unity,Mayiendit,Wangkong,,,,Village,50,VAS,8.31670257979238,29.94852804779820
"330,209",Unity,Mayiendit,Wangnyang,,,,Village,50,VAS,8.29666700000001,30.01681666666670
"337,793",Unity,Mayiendit,Wangnyirang,,,,Village,50,VAS,8.41075000000023,30.07886666666670
"337,889",Unity,Mayiendit,Wangtuot,,,,Village,50,VAS,8.42875000000009,30.11906666666660
"337,153",Unity,Mayiendit,Wanleek,,,,Village,50,VAS,8.34141700000015,30.10820000000010
"337,169",Unity,Mayiendit,Wauguei,,,,Village,50,VAS,8.35148300000009,30.08268333333330
"338,257",Unity,Mayiendit,Wicliel,,,,Village,50,VAS,8.38641700000022,29.99988333333350
"337,937",Unity,Mayiendit,Wicruob Jok,,,,Village,50,VAS,8.44318300000020,30.10103333333340
"336,545",Unity,Mayiendit,Wiedeel,,,,Village,50,VAS,8.31214999999997,30.01565000000010
"329,713",Unity,Mayiendit,Wit,,,,Village,50,VAS,8.30468300000013,30.03178333333340
"338,577",Unity,Mayiendit,Wuanguey,,,,Village,50,VAS,8.42780000000016,30.05038333333330
"329,905",Unity,Mayiendit,Wuntit,,,,Village,50,VAS,8.31371700000011,30.00708333333340
"337,377",Unity,Mayiendit,Yak,,,,Village,50,VAS,8.15363614462922,29.87130202692000
"364,945",Unity,Mayom,Byeing Ayang,,,,IDP,110,"IOM IDP, OCHA IDP, UNMISS",9.11124900000000,28.79693000000000
"364,817",Unity,Mayom,Kana,,,,IDP,130,"OCHA IDP, IOM IDP, UNMISS",9.10936940587425,28.87668024559780
"363,745",Unity,Mayom,Kurie,,,,IDP,110,"IOM IDP, OCHA IDP, UNMISS",9.04906700000000,28.77274800000000
"368,529",Unity,Mayom,Madul,,,,Village,31,"OCHA COD, NBS",8.88494190000000,29.17318160000000
"363,761",Unity,Mayom,Mayom,,,,IDP,202,"IOM IDP, UNMISS, OCHA IDP, OCHA COD, UNMISS, WFP, NBS, NBS",9.26790400000000,29.16201600000000
"367,009",Unity,Mayom,Nyagieh,,,,Village,31,"OCHA COD, NBS",9.03162860000000,28.87767360000000
"368,001",Unity,Mayom,Nyath,,,,IDP,110,"IOM IDP, OCHA IDP, UNMISS",9.03409700000000,28.93396200000000
"371,201",Unity,Mayom,Nyoat,,,,Village,31,"OCHA COD, NBS",9.02975350000000,28.96137310000000
"364,049",Unity,Mayom,Pulgarom,,,,Village,31,"OCHA COD, NBS",9.02985710000000,28.86872490000000
"371,057",Unity,Mayom,Ratnibol,,,,IDP,110,"IOM IDP, OCHA IDP, UNMISS",9.03256100000000,28.93437800000000
"368,577",Unity,Mayom,Ruadhnyibol,,,,Village,31,"OCHA COD, NBS",9.02973860000000,28.93521030000000
"372,721",Unity,Mayom,kot tong,,,,Village,31,"OCHA COD, NBS",9.02802280000000,29.01553360000000
"368,961",Unity,Mayom,majak,,,,Village,31,"OCHA COD, NBS",9.04098360000000,28.70599430000000
"366,225",Unity,Mayom,wichtheep,,,,Village,31,"OCHA COD, NBS",9.01755110000000,29.10173010000000
"341,313",Unity,Panyijar, ,,,,Village,30,VAS,7.71715864353433,30.24363564160750
"347,601",Unity,Panyijar,Banyloam,,,,Village,50,VAS,7.27568300000019,30.44090000000010
"342,673",Unity,Panyijar,Bathdong,,,,Village,30,VAS,7.33264226036590,30.47961579239880
"343,681",Unity,Panyijar,Bhor One,,,,Village,50,VAS,7.44936700000011,30.36321666666680
"343,601",Unity,Panyijar,Bhor Two,,,,Village,50,VAS,7.44438300000002,30.37128333333330
"340,865",Unity,Panyijar,Biek,,,,Village,30,VAS,7.56480383888493,30.25524983971810
"343,505",Unity,Panyijar,Bielbhar,,,,Village,50,VAS,7.45810000000006,30.40293333333340
"348,417",Unity,Panyijar,Bilryang,,,,Village,50,VAS,7.30452107064150,30.43422946100590
"342,641",Unity,Panyijar,Bool,,,,Village,30,VAS,7.33935610119460,30.48215509662750
"342,177",Unity,Panyijar,Bordar,,,,Village,50,VAS,7.81511700000021,30.10858333333350
"342,785",Unity,Panyijar,Borjockjiak,,,,Village,30,VAS,7.34775225805396,30.48406784402340
"342,305",Unity,Panyijar,Bornor,,,,Village,50,VAS,7.80288299999995,30.11101666666670
"346,929",Unity,Panyijar,Buoch,,,,Village,50,VAS,7.39153299999987,30.42216666666680
"348,193",Unity,Panyijar,Buongkal,,,,Village,50,VAS,7.34657509183666,30.40453758503410
"340,689",Unity,Panyijar,Buonglac,Bonglach_,,,Village,71,"VAS, OCHA COD, NBS",7.45576740710646,30.27709851912060
"346,369",Unity,Panyijar,Buorjoin,,,,Village,30,VAS,7.38099675178591,30.44039155391170
"347,953",Unity,Panyijar,Burjoth,,,,Village,71,"VAS, OCHA COD, NBS",7.36942509183689,30.42753758503410
"342,289",Unity,Panyijar,Burluak,,,,Village,50,VAS,7.77075000000013,30.12296666666670
"340,897",Unity,Panyijar,Butwar,,,,Village,50,VAS,7.55895265131187,30.25820343541080
"346,913",Unity,Panyijar,Chatual,,,,Village,50,VAS,7.38695000000013,30.36981666666680
"343,361",Unity,Panyijar,Chilop,Ciluob,,,Village,71,"VAS, OCHA COD, NBS",7.42478299999999,30.43821666666680
"339,825",Unity,Panyijar,Chuek,Chueak,,,Village,71,"VAS, OCHA COD, NBS",7.34406700000022,30.45276666666670
"343,345",Unity,Panyijar,Chulkel,,,,Village,51,"VAS, OCHA COD, NBS",7.44470770025515,30.45598956352040
"347,041",Unity,Panyijar,Dapany,,,,Village,50,VAS,7.39391700000016,30.39511666666680
"339,729",Unity,Panyijar,Dekom,,,,Village,91,"VAS, OCHA COD, WFP, NBS",7.35768299999989,30.45436666666670
"341,377",Unity,Panyijar,Dharkuet,,,,Village,30,VAS,7.72083664897980,30.17105252108860
"347,889",Unity,Panyijar,Dharlampuar,,,,Village,50,VAS,7.27858300000014,30.44638333333350
"340,097",Unity,Panyijar,Dhepdop,,,,Village,50,VAS,7.57433300000002,30.26153333333330
"340,353",Unity,Panyijar,Dhiek One,,,,Village,50,VAS,7.61091699999992,30.23765000000010
"340,193",Unity,Panyijar,Dhiek Two,,,,Village,50,VAS,7.62701700000014,30.22798333333350
"343,329",Unity,Panyijar,Dhoarieti,,,,Village,50,VAS,7.41126700000007,30.42426666666670
"343,649",Unity,Panyijar,Dhoarnyadiet,,,,Village,50,VAS,7.41253300000017,30.41818333333340
"343,457",Unity,Panyijar,Dhoarwuon,Dhoryien,,,Village,71,"VAS, OCHA COD, NBS",7.46293299999991,30.44843333333340
"343,521",Unity,Panyijar,Dhonyabagar,,,,Village,30,VAS,7.49436702091856,30.36076776028920
"342,737",Unity,Panyijar,Dhor  Jal,,,,Village,30,VAS,7.34568525805400,30.47535117735670
"342,545",Unity,Panyijar,Dhor Jiath,,,,Village,50,VAS,7.73311878587185,30.14769319645880
"343,073",Unity,Panyijar,Dhor Kan,,,,Village,50,VAS,7.32309339403804,30.46463826895540
"343,041",Unity,Panyijar,Dhor Lual,Dhorlual,,,Village,71,"VAS, OCHA COD, NBS",7.30864339403809,30.45983826895550
"343,009",Unity,Panyijar,Dhor Machar  Dieu,,,,Village,50,VAS,7.29863299999994,30.45905000000010
"342,977",Unity,Panyijar,Dhor Puot,Dhorpuot,,,Village,51,"VAS, OCHA COD, NBS",7.30058794610079,30.45684760855200
"342,145",Unity,Panyijar,Dhor Ruech,,,,Village,50,VAS,7.72980278587193,30.15279319645870
"342,929",Unity,Panyijar,Dhor Wich Jock,,,,Village,50,VAS,7.31609339403792,30.46097160228880
"342,129",Unity,Panyijar,Dhor Yieh,,,,Village,50,VAS,7.73050278587175,30.15785986312560
"341,233",Unity,Panyijar,Dhorbiel,,,,Village,30,VAS,7.71935335714306,30.20456510629250
"348,257",Unity,Panyijar,Dhorbuni,,,,Village,50,VAS,7.35354209183669,30.40402091836750
"340,577",Unity,Panyijar,Dhorbuni,,,,Village,50,VAS,7.65593300000006,30.25035000000010
"346,561",Unity,Panyijar,Dhorchiengdak,,,,Village,50,VAS,7.41476700000010,30.36398333333350
"339,457",Unity,Panyijar,Dhorchiengpear,,,,Village,50,VAS,7.39120000000003,30.47020000000000
"340,433",Unity,Panyijar,Dhorchithuok,,,,Village,50,VAS,7.59558300000020,30.26238333333350
"343,409",Unity,Panyijar,Dhordiely,,,,Village,50,VAS,7.44763300000017,30.39365000000000
"341,409",Unity,Panyijar,Dhordieng,,,,Village,50,VAS,7.71758300000022,30.17878333333330
"347,297",Unity,Panyijar,Dhorduop,,,,Village,30,VAS,7.69557589293606,30.21040454858230
"343,441",Unity,Panyijar,Dhorganliath,,,,Village,50,VAS,7.47176700000023,30.40221666666670
"341,713",Unity,Panyijar,Dhorgautiel,,,,Village,50,VAS,7.67593300000021,30.24178333333340
"342,033",Unity,Panyijar,Dhorjok,,,,Village,30,VAS,7.56843783888468,30.25704983971820
"340,529",Unity,Panyijar,Dhorkuac,,,,Village,50,VAS,7.67041700000016,30.24713333333350
"341,089",Unity,Panyijar,Dhorkuach,,,,Village,50,VAS,7.68375000000003,30.24178333333340
"341,777",Unity,Panyijar,Dhorkuethgai,,,,Village,50,VAS,7.56021865131186,30.25778676874410
"347,713",Unity,Panyijar,Dhorkueydor,,,,Village,50,VAS,7.26854999999989,30.40956666666660
"348,225",Unity,Panyijar,Dhorlek,,,,Village,50,VAS,7.29056700000012,30.40393333333330
"348,129",Unity,Panyijar,Dhorluri,,,,Village,50,VAS,7.35134209183673,30.42343758503420
"342,001",Unity,Panyijar,Dhormac,,,,Village,50,VAS,7.56011865131188,30.25912010207720
"342,689",Unity,Panyijar,Dhormachar,,,,Village,50,VAS,7.33654999999999,30.47591666666660
"348,609",Unity,Panyijar,Dhormadeng,,,,Village,50,VAS,7.31037107064128,30.42251279433930
"346,497",Unity,Panyijar,Dhormanyang,,,,Village,90,"VAS, WFP",7.40406700000011,30.36655000000010
"341,601",Unity,Panyijar,Dhormayom,,,,Village,30,VAS,7.71938536734694,30.18972382448990
"348,177",Unity,Panyijar,Dhorne,,,,Village,50,VAS,7.31008300000019,30.41146666666690
"340,913",Unity,Panyijar,Dhornnyaneka,,,,Village,50,VAS,7.55768565131189,30.25920343541070
